SPEAKER|Angela|f|s
3	ho	avere	V	V	num=s|per=1|mod=i|ten=p	0	ROOT	io ho, tu hai, lui/lei/Lei ha, noi abbiamo, voi avete, loro hanno
4	un	uno	R	RI	num=s|gen=m	5	det
5	appuntamento	appuntamento	S	S	num=s|gen=m	3	obj
6	con	con	E	E	_	3	comp
7	una	uno	R	RI	num=s|gen=f	8	det
8	ragazza	ragazzo	S	S	num=s|gen=f	6	prep
9	.	.	F	FS	_	3	punc

SPEAKER|Angela|f|s
1	Ah	ah	I	I	_	6	mod
2	,	,	F	FF	_	1	punc
3	ma	ma	C	CC	_	6	con
4	allora	allora	B	B	_	6	mod
5	oggi	oggi	B	B	_	6	subj
6	è	essere	V	V	num=s|per=3|mod=i|ten=p	0	ROOT	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono
7	un	uno	R	RI	num=s|gen=m	8	det
8	giorno	giorno	S	S	num=s|gen=m	6	pred
9	importante	importante	A	A	num=s|gen=m	8	mod
10	per	per	E	E	_	8	comp
11	te	te	P	PE	num=s|per=2|gen=n	10	prep
12	,	,	F	FF	_	14	punc
13	buona	buono	A	A	num=s|gen=f	14	mod
14	fortuna	fortuna	S	S	num=s|gen=f	6	mod
15	per	per	E	E	_	14	comp
16	il	il	R	RD	num=s|gen=m	18	det
17	tuo	tuo	A	AP	num=s|gen=m	18	mod	tuo/tua/tuoi/tue
18	appuntamento	appuntamento	S	S	num=s|gen=m	15	prep
19	!	!	F	FS	_	6	punc

SPEAKER|Mahmoud|m|s
1	Grazie	Grazie	I	I	num=n|gen=n	0	ROOT
2	,	,	F	FF	_	1	con
3	Angela	Angela	S	SP	_	1	conj
4	,	,	F	FF	_	1	con
5	speriamo	sperare	V	V	num=p|per=1|mod=i|ten=p	1	conj	io spero, tu speri, lui/lei/Lei spera, noi speriamo, voi sperate, loro sperano
6	.	.	F	FS	_	1	punc

SPEAKER|Mahmoud|m|s
1	E	e	C	CC	_	5	con
2	tu	tu	P	PE	num=s|per=2|gen=n	5	subj
3	,	,	F	FF	_	1	punc
4	come	come	C	CS	_	5	mod
5	stai	stare	V	V	num=s|per=2|mod=i|ten=p	0	ROOT	io sto, tu stai, lui sta, noi stiamo, voi state, loro stanno
6	?	?	F	FS	_	5	punc

SPEAKER|Angela|f|s
1	Così	così	B	B	_	2	mod
2	così	così	B	B	_	4	mod
3	,	,	F	FF	_	2	punc
4	sono	essere	V	V	num=p|per=1|mod=i|ten=p	0	ROOT	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono
5	felice	felice	A	A	num=s|gen=f	4	pred
6	per	per	E	E	_	5	comp
7	il	il	R	RD	num=s|gen=m	9	det
8	nuovo	nuovo	A	A	num=s|gen=m	9	mod
9	lavoro	lavoro	S	S	num=s|gen=m	6	prep
10	però	però	B	B	_	14	mod
11	ieri	ieri	B	B	_	14	mod_temp
12	sera	sera	S	S	num=s|gen=f	11	mod_temp
13	ho	avere	V	VA	num=s|per=1|mod=i|ten=p	14	aux	io ho, tu hai, lui/lei/Lei ha, noi abbiamo, voi avete, loro hanno
14	litigato	litigare	V	V	num=s|mod=p|gen=m	5	mod_rel
15	con	con	E	E	_	14	comp
16	mio	mio	A	AP	num=s|gen=m	17	mod	mio/mia/miei/mie
17	marito	marito	S	S	num=s|gen=m	15	prep
18	Nicola	Nicola	S	SP	_	17	mod
19	e	e	C	CC	_	14	con
20	oggi	oggi	B	B	_	21	mod_temp
21	sono	essere	V	V	num=p|per=1|mod=i|ten=p	14	conj	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono
22	un	uno	R	RI	num=s|gen=m	23	det
23	po'	po'	B	B	_	24	mod
24	arrabbiata	arrabbiato	A	A	num=s|gen=f	21	pred
25	con	con	E	E	_	24	comp
26	lui	lui	P	PE	num=s|per=3|gen=m	25	prep
27	.	.	F	FS	_	4	punc

SPEAKER|Mahmoud|m|s
1	Mi	mi	P	PC	num=s|per=1|gen=n	2	comp_ind
2	dispiace	dispiacere	I	I	num=s|per=3|mod=i|ten=p	0	ROOT
3	,	,	F	FF	_	2	con
4	sono	essere	V	V	num=s|per=1|mod=i|ten=p	2	conj	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono
5	sicuro	sicuro	A	A	_	4	mod
6	che	che	C	CS	num=s|gen=m	5	arg
7	farete	fare	V	V	num=p|per=2|mod=i|ten=f	6	sub
8	pace	pace	S	S	num=s|gen=f	7	obj
9	.	.	F	FS	_	2	punc

SPEAKER|Kenan|m|s
1	Anche	anche	B	B	_	2	mod
2	io	io	P	PE	num=s|per=1|gen=m	3	subj
3	sono	essere	V	V	num=s|per=1|mod=i|ten=p	0	ROOT	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono
4	sicuro	sicuro	A	A	num=s|gen=m	3	pred
5	,	,	F	FF	_	6	punc
6	perché	perché	C	CS	_	3	mod
7	sei	essere	V	V	num=s|per=2|mod=i|ten=p	9	mod	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono	
8	una	uno	R	RI	num=s|gen=f	9	det
9	persona	persona	S	S	num=s|gen=f	6	sub
10	molto	molto	B	B	_	11	mod
11	brava	bravo	A	A	num=s|gen=f	9	mod
12	,	,	F	FF	_	13	punc
13	Angela	Angela	S	SP	_	9	mod
14	.	.	F	FS	_	3	punc

SPEAKER|Angela|f|s
1	Grazie	Grazie	I	I	num=n|gen=n	4	subj
2	ragazzi	ragazzo	S	S	num=p|gen=m	1	mod
3	,	,	F	FF	_	1	punc
4	è	essere	V	V	num=s|per=3|mod=i|ten=p	0	ROOT	io sono, tu sei, lui/lei/Lei è, noi siamo, voi siete, loro sono
5	sempre	sempre	B	B	_	6	mod
6	bellissimo	bellissimo	A	A	num=s|gen=m	4	pred
7	parlare	parlare	V	V	mod=f	4	subj
8	con	con	E	E	_	7	comp
9	voi	voi	P	PE	num=p|per=2|gen=n	8	prep
10	.	.	F	FS	_	4	punc

SPEAKER|Angela|f|s
1	Adesso	adesso	B	B	_	3	mod_temp
